user_id,anomaly_count,anomaly_rate,max_anomaly_score,avg_anomaly_score,recent_anomaly_trend,anomalous_dates,method_used
U0728,1,0.018867924528301886,2.710580855988268,1.3606346775469988,0.657595949221429,[Timestamp('2025-06-10 00:00:00')],statistical
U0729,5,0.09433962264150944,2.600326602603599,1.3393768333151777,0.7483956429692558,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0730,7,0.1320754716981132,2.6023468183813914,1.0252951443970266,0.4490775483047535,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00')]",statistical
U0731,7,0.1320754716981132,2.5634797778466227,1.3483314543404814,0.7004002636984564,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00')]",statistical
U0732,4,0.07547169811320754,2.554031503931955,1.093313556201714,0.586336326628639,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0733,4,0.07547169811320754,2.658819614807788,1.3807936770760538,0.7171371656006363,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0734,6,0.11320754716981132,2.544001969874881,0.9336860021375111,0.45226701686664567,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0735,4,0.07547169811320754,2.69118119315501,1.3356681089706102,0.7596686668004049,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00'), Timestamp('2025-06-23 00:00:00')]",statistical
U0736,5,0.09433962264150944,2.5547318643058325,1.2107770614835733,0.863885309257569,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0737,8,0.1509433962264151,2.7451161361198566,1.051046668588573,0.488020646421308,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0738,8,0.1509433962264151,4.08248290463863,1.1499905373023918,0.47031708100177216,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0739,5,0.09433962264150944,2.870736724248078,1.1018003561989886,0.5125555791820247,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0740,6,0.11320754716981132,2.8782925609339807,1.270704600086744,0.6855663064187831,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0741,6,0.11320754716981132,2.6451612903225805,1.4942635060401495,1.0502179984917157,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0742,2,0.03773584905660377,2.8377855359427064,0.97470895508422,0.6065495802014944,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0743,7,0.1320754716981132,2.84113922081831,1.3779869789009982,0.7658162319438306,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0744,4,0.07547169811320754,2.9071311956898342,1.4595652240083452,1.2227530045761923,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0745,10,0.18867924528301888,3.0983866769659336,1.189880226430662,0.49682070632870917,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0746,4,0.07547169811320754,2.57390753524675,1.4577686008055668,0.8928783981651894,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-23 00:00:00')]",statistical
U0747,3,0.05660377358490566,2.9096940208946216,1.4986155509522934,0.586336326628639,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0748,4,0.07547169811320754,2.7156132812255565,1.311572094909694,0.657595949221429,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0749,8,0.1509433962264151,4.08248290463863,1.171748235846799,0.5155927941576872,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0750,2,0.03773584905660377,2.534608929251695,1.4013244823833235,0.8430047390547429,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0751,5,0.09433962264150944,2.927184006160842,1.423540839749721,1.0743829540230367,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0752,5,0.09433962264150944,5.049752469181039,1.1320435432239515,0.488020646421308,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0753,3,0.05660377358490566,2.9409566200297745,1.3847954875547428,0.6575959492214292,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0754,4,0.07547169811320754,2.737230871057103,1.2715630971278304,0.6057132317646491,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0755,4,0.07547169811320754,2.895785805255441,1.170161160180218,0.5148063653787451,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0756,7,0.1320754716981132,3.084958878068453,1.205567805527938,0.548437133878836,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0757,8,0.1509433962264151,3.0983866769659336,1.3299003851269426,0.6537104851338882,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0758,6,0.11320754716981132,2.5334281010796644,1.1317817006345856,0.632895195299868,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0759,4,0.07547169811320754,2.8235511231217134,1.3785307165508423,0.6282808624375436,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0760,2,0.03773584905660377,2.8276625816521457,1.0502387716583077,0.6575959492214292,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0761,3,0.05660377358490566,2.6717643745466115,0.9381582848836909,0.4749803332527308,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0762,4,0.07547169811320754,2.656914119335349,0.9313107427489186,0.47234028788183996,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0763,6,0.11320754716981132,2.5985617479192613,1.3258461169647056,0.657595949221429,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0764,7,0.1320754716981132,3.0743414355831975,1.415106756046041,0.707493797710954,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-22 00:00:00'), Timestamp('2025-06-23 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-25 00:00:00'), Timestamp('2025-06-26 00:00:00')]",statistical
U0765,4,0.07547169811320754,2.719169739313889,1.3837431780205807,0.6171172586468481,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0766,3,0.05660377358490566,2.694735437692739,0.9366524004451602,0.47906407781204235,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0767,2,0.03773584905660377,2.5579213057896935,1.2511126802337602,0.5948654199510914,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0768,5,0.09433962264150944,2.550458251200552,1.2017919171429579,0.6854345735730478,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0769,8,0.1509433962264151,2.613074993095344,1.3951459927264294,0.7800471509417283,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-23 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-25 00:00:00')]",statistical
U0770,6,0.11320754716981132,3.0983866769659336,1.2353688503082265,0.602755190278347,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0771,3,0.05660377358490566,2.9728023612931866,0.9721142259716883,0.5284981975632331,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0772,0,0.0,2.4542420247728343,1.1167468179543047,0.6575959492214292,[],statistical
U0773,5,0.09433962264150944,2.581967213114754,1.4472668054546578,0.7359263833475096,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0774,5,0.09433962264150944,7.211102550927981,1.0963552088212574,0.5161612597736129,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0775,1,0.018867924528301886,2.994166717671691,1.4817346345158922,1.0013592612499955,[Timestamp('2025-06-10 00:00:00')],statistical
U0776,3,0.05660377358490566,2.919980618994611,1.2837581082692369,0.688888932818651,"[Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00'), Timestamp('2025-06-23 00:00:00')]",statistical
U0777,4,0.07547169811320754,2.719169739313889,1.2776679524603205,0.5863363266286391,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0778,5,0.09433962264150944,2.5765360710270575,0.9291178766742819,0.45805085707147686,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0779,3,0.05660377358490566,2.8856609771288917,1.3160280421745543,0.6430955690027986,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-21 00:00:00')]",statistical
U0780,4,0.07547169811320754,2.6455335806349694,1.2398778755791773,0.5322963053638559,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0781,0,0.0,2.4392869195288185,1.0213414296618932,0.5672760277973996,[],statistical
U0782,1,0.018867924528301886,2.760892071776038,0.9867496093852036,0.4908252572046291,[Timestamp('2025-06-12 00:00:00')],statistical
U0783,1,0.018867924528301886,2.837843390839183,1.5060550263417614,0.6599635792649262,[Timestamp('2025-06-13 00:00:00')],statistical
U0784,10,0.18867924528301888,3.0268921803041544,1.0785089780068187,0.4652792513513638,"[Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00')]",statistical
U0785,5,0.09433962264150944,2.5794976469811717,1.3750928883229976,0.6107839182711451,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0786,6,0.11320754716981132,2.544001969874881,1.283805878883433,0.657595949221429,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0787,2,0.03773584905660377,7.211102550927981,1.1515125480477746,0.6028130272070833,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0788,6,0.11320754716981132,2.546399390493915,0.930273080866491,0.45269322497669595,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0789,2,0.03773584905660377,2.6498906898320267,1.3904868858272874,0.699781352485686,"[Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0790,4,0.07547169811320754,2.603642020938753,0.9284695399529007,0.4628696926113339,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0791,3,0.05660377358490566,2.9904458356083747,1.411763780705169,0.730880397612305,"[Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-17 00:00:00')]",statistical
U0792,5,0.09433962264150944,2.8913823239273055,1.4248273145280972,0.9275470553859737,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-21 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0793,3,0.05660377358490566,2.7191697393138896,0.943727112718808,0.48340795365580264,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0794,3,0.05660377358490566,2.800275477685967,0.9696606661164795,0.4978267515886162,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0795,5,0.09433962264150944,2.6556877461989528,1.428720201879118,1.009126198283475,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0796,4,0.07547169811320754,2.66678665647491,1.259906038211464,0.5261073137380443,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0797,7,0.1320754716981132,2.9231402474089547,1.3361155416239368,0.5797710356524484,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0798,5,0.09433962264150944,2.8000072314329727,1.2924702138541901,0.6660893160199868,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0799,0,0.0,2.3021728866442674,1.0139975187350907,0.5738122080966662,[],statistical
U0800,0,0.0,2.3021728866442674,1.1168130809555434,0.6107839182711451,[],statistical
U0801,9,0.16981132075471697,3.5,1.3341518276127537,0.5991446895152778,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00')]",statistical
U0802,3,0.05660377358490566,2.57390753524675,1.086025344602299,0.6174431461432588,"[Timestamp('2025-06-18 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00')]",statistical
U0803,6,0.11320754716981132,2.6132370116444683,1.3460408051983979,0.7067617668790176,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0804,3,0.05660377358490566,2.8603288046503326,1.1606256820950496,0.5085028986045036,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00')]",statistical
U0805,3,0.05660377358490566,3.0278839961362,1.3453010873796507,0.9141014848122,"[Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0806,3,0.05660377358490566,2.765286512181205,1.4529854761088277,0.9657776372884851,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0807,6,0.11320754716981132,2.8002754776859664,1.3188318436564994,0.7367680945391772,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-23 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-25 00:00:00')]",statistical
U0808,6,0.11320754716981132,4.08248290463863,1.1877096783613477,0.4938202173662455,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0809,5,0.09433962264150944,2.9834709485930815,1.2429291589622125,0.544449219817521,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0810,5,0.09433962264150944,2.568285654909073,1.4557142448177995,0.542794694540113,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00')]",statistical
U0811,6,0.11320754716981132,3.0431350170025837,1.2968219724633658,0.6539470088103554,"[Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-19 00:00:00'), Timestamp('2025-06-20 00:00:00'), Timestamp('2025-06-23 00:00:00'), Timestamp('2025-06-24 00:00:00'), Timestamp('2025-06-27 00:00:00')]",statistical
U0812,5,0.09433962264150944,2.6455335806349694,1.563821660730437,1.0744298061867739,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0813,3,0.05660377358490566,3.1487407554963527,1.010558169972871,0.5597761343104627,"[Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-23 00:00:00')]",statistical
U0814,5,0.09433962264150944,2.6455335806349694,1.3826260627062912,0.8144269527541903,"[Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0815,2,0.03773584905660377,2.650675162289257,0.9705513041399968,0.5341410906376335,"[Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0816,4,0.07547169811320754,2.694834237963393,1.2441539940291426,0.5362096592461619,"[Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
U0817,3,0.05660377358490566,2.797765252622927,1.4883550275407167,1.2056637084036321,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00')]",statistical
U0818,4,0.07547169811320754,2.760280267869666,1.3265376388916077,1.1153590047436064,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-16 00:00:00')]",statistical
U0819,3,0.05660377358490566,2.500310058292151,1.2793312218116992,0.632895195299868,"[Timestamp('2025-06-16 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-06-18 00:00:00')]",statistical
U0820,8,0.1509433962264151,4.08248290463863,1.1267451006080553,0.4727273149861962,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0821,6,0.11320754716981132,2.8191192683884587,1.2678181636260886,0.6107839182711451,"[Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0822,7,0.1320754716981132,2.6868664531193946,1.3508379498681145,0.8520758919217203,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-06-15 00:00:00'), Timestamp('2025-06-22 00:00:00')]",statistical
U0823,4,0.07547169811320754,2.619548280719549,1.431866272815976,0.7735378716125787,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0824,9,0.16981132075471697,3.0431350170025837,1.2851506566397792,0.5926630047425389,"[Timestamp('2025-06-01 00:00:00'), Timestamp('2025-06-02 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-06-04 00:00:00'), Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-12 00:00:00'), Timestamp('2025-06-13 00:00:00')]",statistical
U0825,2,0.03773584905660377,2.8308530070127054,1.1806763709735024,0.532883532630401,"[Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0826,4,0.07547169811320754,2.7554004343632643,0.9487376635870256,0.4898489661090248,"[Timestamp('2025-06-08 00:00:00'), Timestamp('2025-06-09 00:00:00'), Timestamp('2025-06-10 00:00:00'), Timestamp('2025-06-11 00:00:00')]",statistical
U0827,4,0.07547169811320754,2.7429701694182658,1.4608239424604235,0.7853857626958207,"[Timestamp('2025-06-05 00:00:00'), Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-07 00:00:00'), Timestamp('2025-06-08 00:00:00')]",statistical
U0828,2,0.03773584905660377,2.676257447108806,1.036273529066519,0.5720244925118061,"[Timestamp('2025-06-13 00:00:00'), Timestamp('2025-06-14 00:00:00')]",statistical
