user_id,edit_count,edit_span_days,edit_avg_gap_hours,edit_std_gap_hours,edit_min_gap_hours,edit_max_gap_hours,edit_gap_coefficient_variation,edit_avg_hour,edit_hour_std,edit_weekend_ratio,edit_business_hours_ratio,edit_recent_activity_ratio,edit_acceleration,edit_periodicity_score,edit_outlier_ratio,edit_burst_score,edit_entropy,meeting_count,meeting_span_days,meeting_avg_gap_hours,meeting_std_gap_hours,meeting_min_gap_hours,meeting_max_gap_hours,meeting_gap_coefficient_variation,meeting_avg_hour,meeting_hour_std,meeting_weekend_ratio,meeting_business_hours_ratio,meeting_recent_activity_ratio,meeting_acceleration,meeting_periodicity_score,meeting_outlier_ratio,meeting_burst_score,meeting_entropy,void_total_days,void_max_duration,void_frequency,void_coverage_ratio,void_pattern_score,edit_to_meeting_ratio,meeting_to_edit_ratio,activity_synchronization,void_activity_impact,activity_void_resistance,temporal_consistency,behavioral_diversity,engagement_consistency,activity_intensity,temporal_adaptability,disengagement_risk_composite
U0772,7,10,40.0,22.627416997969522,0.0,72.0,0.5656854108071028,0.0,0.0,0.14285714285714285,0.0,0.0,9.6,0.0,0.16666666666666666,-0.27739580897282934,1.7924812503605778,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,14,1,0.23333333333333334,0.26666666666666666,7.0,0.0,0.37499999999999994,1.6333333333333333,5.675675675675675,1.0,0.8962406251802889,0.8193489551277434,0.11666666666666667,0.9285714285714286,0.5266666666666667
U0773,7,3,12.0,12.0,0.0,24.0,0.9999999166666736,0.0,0.0,0.5714285714285714,0.0,0.0,4.8,0.16666666666666663,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,32,1,0.5333333333333333,0.8666666666666667,3.5,0.125,0.6666666666666666,4.266666666666667,5.217391304347826,1.0,0.5,0.7500000104166662,0.13333333333333333,0.8857142857142857,0.6133333333333334
U0774,10,7,18.666666666666668,21.989896669960853,0.0,72.0,1.1780301156391464,0.0,0.0,0.0,0.0,0.0,-9.0,0.40451991747794525,0.1111111111111111,0.0817390780371318,1.3921472236645345,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,35,1,0.5833333333333334,0.9666666666666668,5.0,0.09090909090909091,0.5625,6.416666666666667,6.947368421052631,1.0,0.6960736118322672,0.7295652371424048,0.18333333333333332,1.1,0.6555555555555557
U0775,7,7,28.0,25.612496949731394,0.0,72.0,0.9147320012499783,0.0,0.0,0.14285714285714285,0.0,0.0,14.4,0.15724272550828772,0.0,-0.04453258449251481,1.9182958340544893,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,24,1,0.4,0.6000000000000001,3.5,0.125,0.46153846153846145,3.2,5.714285714285714,1.0,0.9591479170272447,0.761133150578561,0.13333333333333333,1.1714285714285715,0.56
U0776,9,11,33.0,26.664583251946766,0.0,96.0,0.8080176498160339,0.0,0.0,0.3333333333333333,0.0,0.0,-10.285714285714286,0.22687130324325758,0.375,-0.10618387664421534,1.5487949406953985,4,40,320.0,215.85180101171267,48.0,576.0,0.6745368760536744,0.0,0.0,0.25,0.0,0.0,144.0,0,0.0,-0.19436008014090986,1.584962500721156,24,24,1,0.4,0.6000000000000001,1.8,0.4,0.025236593059936908,5.2,9.285714285714286,1.0,1.5668787207082773,0.5751359933173205,0.21666666666666667,0.8916666666666666,0.635
U0777,4,4,32.0,11.313708498984761,24.0,48.0,0.3535533795447307,0.0,0.0,0.25,0.0,0.0,-12.0,0.0,0.0,-0.47759225007251704,0.9182958340544896,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,32,1,0.5333333333333333,0.8666666666666667,2.0,0.2,0.4285714285714286,2.6666666666666665,3.2608695652173916,1.0,0.4591479170272448,0.8693980655333856,0.08333333333333333,1.225,0.6133333333333334
U0778,9,3,9.0,11.61895003862225,0.0,24.0,1.2909943052919939,0.0,0.0,0.0,0.0,0.0,-3.4285714285714284,0.5477225575051662,0.0,0.12701665379258312,0.954434002924965,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,19,1,0.31666666666666665,0.4333333333333333,9.0,0.0,0.7272727272727273,2.8499999999999996,6.8354430379746836,1.0,0.4772170014624825,0.7182458502166698,0.15,1.0,0.5266666666666667
U0779,7,6,24.0,13.856406460551018,0.0,48.0,0.5773502451333655,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5000000000000001,0.3333333333333333,-0.2679491924311227,1.2516291673878228,4,43,344.0,79.19595949289332,240.0,432.0,0.23022081181009452,0.0,0.0,0.0,0.0,0.0,96.0,0,0.0,-0.6257244063114774,1.584962500721156,17,17,1,0.2833333333333333,0.36666666666666664,1.4,0.5,0.023255813953488372,3.1166666666666667,8.571428571428573,1.0,1.4182958340544896,0.7234184047411423,0.18333333333333335,0.8571428571428572,0.5800000000000001
U0780,6,4,19.2,17.959955456514916,0.0,48.0,0.9354142979739904,0.0,0.0,0.16666666666666666,0.0,0.0,-6.0,0.904534033733291,0.0,-0.03337045290423446,1.5219280948873621,2,26,624.0,0.0,624.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,45,45,1,0.75,1.0,2.0,0.2857142857142857,0.03816793893129771,6.0,4.571428571428571,1.0,0.7609640474436811,0.7583426197292251,0.13333333333333333,0.9166666666666667,0.7000000000000001
U0781,5,8,48.0,29.393876913398138,24.0,96.0,0.6123724229380357,0.0,0.0,0.2,0.0,0.0,-24.0,0.0,0.0,-0.2404082057734575,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50,50,1,0.8333333333333334,1.0,5.0,0.0,0.3333333333333333,4.166666666666667,2.727272727272727,1.0,0.75,0.8101020538970203,0.08333333333333333,0.9,0.7333333333333334
U0782,10,7,18.666666666666668,29.454296045832695,0.0,96.0,1.5779086322102174,0.0,0.0,0.2,0.0,0.0,12.0,0.4833807587490451,0.1111111111111111,0.22417733916956642,1.3516441151533922,2,30,720.0,0.0,720.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30,30,1,0.5,0.8,3.3333333333333335,0.18181818181818182,0.03308823529411765,6.0,8.0,1.0,0.6758220575766961,0.6939556715675046,0.19999999999999998,0.9,0.6222222222222223
U0783,9,9,27.0,18.734993995195193,0.0,48.0,0.6938886407891316,0.0,0.0,0.2222222222222222,0.0,0.0,-3.4285714285714284,0.6806139097297726,0.0,-0.18071514354354365,1.561278124459133,2,32,768.0,0.0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,34,1,0.5666666666666667,0.9333333333333333,3.0,0.2,0.03137254901960784,6.233333333333333,7.0212765957446805,1.0,0.7806390622295665,0.7951787903643212,0.18333333333333332,0.888888888888889,0.6266666666666667
U0784,10,3,8.0,11.313708498984761,0.0,24.0,1.414213385596422,0.0,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,0.0,0.1715728752538099,0.9182958340544896,3,29,348.0,252.0,96.0,600.0,0.7241379289536266,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.16,1.0,28,28,1,0.4666666666666667,0.7333333333333334,2.5,0.2727272727272727,0.033707865168539325,6.066666666666666,8.863636363636363,1.0,0.9591479170272448,0.49710679670158964,0.21666666666666667,0.8666666666666667,0.5866666666666667
U0785,9,3,9.0,11.61895003862225,0.0,24.0,1.2909943052919939,0.0,0.0,0.5555555555555556,0.0,0.0,3.4285714285714284,0.09128709291752772,0.0,0.12701665379258312,0.954434002924965,5,30,180.0,115.72380913191546,0.0,312.0,0.6429100471611412,0.0,0.0,0.4,0.0,0.0,-56.0,0,0.0,-0.2173520997743284,1.5,22,22,1,0.36666666666666664,0.5333333333333332,1.5,0.5,0.0326530612244898,5.133333333333333,10.24390243902439,1.0,1.2272170014624826,0.5225838758218895,0.23333333333333334,1.077777777777778,0.5466666666666666
U0786,3,2,24.0,24.0,0.0,48.0,0.999999958333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12,288.0,0.0,288.0,288.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,41,41,1,0.6833333333333333,1.0,1.0,0.5,0.08333333333333333,3.416666666666667,2.9702970297029703,1.0,0.5,0.7500000052083332,0.08333333333333334,0.8500000000000001,0.6733333333333333
U0787,7,12,48.0,39.191835884530846,0.0,120.0,0.8164965639173809,0.0,0.0,0.14285714285714285,0.0,0.0,-9.6,0.06839411288813298,0.0,-0.1010205144336438,2.2516291673878226,2,12,288.0,0.0,288.0,288.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,38,38,1,0.6333333333333333,1.0,2.3333333333333335,0.25,0.09090909090909091,5.699999999999999,5.510204081632653,1.0,1.1258145836939113,0.7752551311860016,0.15,0.9214285714285715,0.6533333333333333
U0788,10,2,5.333333333333333,9.977753031397178,0.0,24.0,1.8708283426066568,0.0,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.30333704529042343,0.7642045065086203,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,55,55,1,0.9166666666666666,1.0,10.0,0.0,0.8181818181818181,9.166666666666666,5.217391304347826,1.0,0.38210225325431013,0.6741657599583295,0.16666666666666666,0.8,0.8111111111111111
U0789,6,8,38.4,19.2,24.0,72.0,0.49999998697916703,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.8181818181818182,0.0,-0.3333333333333333,1.3709505944546687,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,43,1,0.7166666666666667,1.0,3.0,0.14285714285714285,0.3846153846153847,5.016666666666667,4.077669902912621,1.0,0.6854752972273344,0.8333333362268518,0.11666666666666667,0.8333333333333334,0.6866666666666668
U0790,8,4,13.714285714285714,17.482352618032404,0.0,48.0,1.2747547854473265,0.0,0.0,0.0,0.0,0.0,4.0,0.46291004988627577,0.0,0.12078438912577211,1.3787834934861753,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,51,51,1,0.85,1.0,8.0,0.0,0.6363636363636364,6.8,4.324324324324324,1.0,0.6893917467430877,0.7198039117001686,0.13333333333333333,1.0,0.74
U0791,10,6,16.0,16.0,0.0,48.0,0.9999999375000038,0.0,0.0,0.3,0.0,0.0,0.0,0.4285714285714286,0.0,0.0,1.3921472236645345,5,38,228.0,181.59295140505867,0.0,504.0,0.7964603096868349,0.0,0.0,0.0,0.0,0.0,-56.0,0,0.0,-0.11330040821197628,1.5,55,55,1,0.9166666666666666,1.0,1.6666666666666667,0.45454545454545453,0.02608695652173913,13.75,7.82608695652174,1.0,1.4460736118322672,0.5283251104067016,0.25,0.8500000000000001,0.7666666666666667
U0792,3,5,60.0,12.0,48.0,72.0,0.19999999666666674,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,3,20,240.0,240.0,0.0,480.0,0.9999999958333333,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,40,40,1,0.6666666666666666,1.0,0.75,0.75,0.05405405405405406,4.0,3.6000000000000005,1.0,1.0,0.6666666683449074,0.1,1.2666666666666666,0.6666666666666667
U0793,8,5,17.142857142857142,16.796501093370363,0.0,48.0,0.9797958399585138,0.0,0.0,0.375,0.0,0.0,4.0,0.4472135954999579,0.0,-0.010205144336438047,1.4488156357251847,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,10,1,0.16666666666666666,0.1333333333333333,4.0,0.1111111111111111,0.5833333333333333,1.5,7.7142857142857135,1.0,0.7244078178625923,0.7525512933750166,0.15,0.8125,0.4666666666666667
U0794,5,5,30.0,31.176914536239792,0.0,72.0,1.0392304499003113,0.0,0.0,0.6,0.0,0.0,-24.0,0.0,0.0,0.019237886466840593,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,38,1,0.6333333333333333,1.0,5.0,0.0,0.4444444444444444,3.1666666666666665,3.061224489795918,1.0,0.75,0.7451905325484144,0.08333333333333333,0.9,0.6533333333333333
U0795,4,3,24.0,19.595917942265423,0.0,48.0,0.8164965469070364,0.0,0.0,0.5,0.0,0.0,12.0,0.0,0.0,-0.1010205144336438,1.584962500721156,5,31,186.0,111.76761606118295,24.0,336.0,0.6009011583886118,0.0,0.0,0.4,0.0,0.0,40.0,0,0.0,-0.24929636379116651,2.0,55,55,1,0.9166666666666666,1.0,0.6666666666666666,1.0,0.03225806451612903,8.25,4.695652173913044,1.0,1.792481250360578,0.5875792253416604,0.15,1.05,0.7666666666666667
U0796,10,4,10.666666666666666,11.925695879998878,0.0,24.0,1.1180338839342183,0.0,0.0,0.2,0.0,0.0,3.0,0.7745966692414835,0.0,0.05572809000084125,0.9910760598382222,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,17,1,0.2833333333333333,0.36666666666666664,5.0,0.09090909090909091,0.6923076923076923,3.1166666666666667,8.571428571428573,1.0,0.4955380299191111,0.7360679891821452,0.18333333333333332,0.9,0.5133333333333334
U0797,9,7,21.0,25.278449319529077,0.0,72.0,1.2037356245615929,0.0,0.0,0.2222222222222222,0.0,0.0,-10.285714285714286,0.7337993857053429,0.0,0.09245014434231723,1.75,3,16,192.0,72.0,120.0,264.0,0.374999998046875,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.45454545454545453,1.0,55,55,1,0.9166666666666666,1.0,2.25,0.3,0.06201550387596899,11.0,6.260869565217392,1.0,1.375,0.5905238339688189,0.2,0.8777777777777778,0.7666666666666667
U0798,9,9,27.0,25.278449319529077,0.0,72.0,0.9362388290107498,0.0,0.0,0.4444444444444444,0.0,0.0,6.857142857142857,0.12971863041569265,0.0,-0.032930408282554474,1.9056390622295665,4,29,232.0,96.66436778875658,96.0,312.0,0.41665675591422335,0.0,0.0,0.5,0.0,0.0,-96.0,0,0.0,-0.4117745806208846,0.9182958340544896,6,6,1,0.1,0.0,1.8,0.4,0.03463203463203463,1.3,11.818181818181817,1.0,1.4119674481420281,0.6111762522979052,0.21666666666666667,1.0722222222222222,0.44000000000000006
U0799,4,8,64.0,29.93325909419153,24.0,96.0,0.46770716603881823,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-0.3626696362323388,0.9182958340544896,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,38,1,0.6333333333333333,1.0,2.0,0.2,0.27272727272727276,3.1666666666666665,3.061224489795918,1.0,0.4591479170272448,0.8406674107543166,0.08333333333333333,1.0,0.6533333333333333
U0800,3,8,96.0,72.0,24.0,168.0,0.7499999921875001,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,19,1,0.31666666666666665,0.4333333333333333,3.0,0.0,0.2,0.95,2.278481012658228,1.0,0.5,0.785714286989796,0.05,0.8333333333333334,0.5266666666666667
U0801,3,5,60.0,12.0,48.0,72.0,0.19999999666666674,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,2,21,504.0,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,32,1,0.5333333333333333,0.8666666666666667,1.0,0.5,0.05128205128205128,2.6666666666666665,3.2608695652173916,1.0,0.5,0.916666667824074,0.08333333333333334,0.8333333333333334,0.6133333333333334
U0802,4,9,72.0,51.84592558726288,0.0,120.0,0.7200822898219527,0.0,0.0,0.25,0.0,0.0,-60.0,0.0,0.0,-0.16273506227329526,0.9182958340544896,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,42,1,0.7,1.0,4.0,0.0,0.25,2.8,2.3529411764705883,1.0,0.4591479170272448,0.790683767258458,0.06666666666666667,0.875,0.6799999999999999
U0803,9,2,6.0,10.392304845413264,0.0,24.0,1.732050518893791,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.30000000000000004,0.25,0.2679491924311227,0.8112781244591328,5,29,174.0,139.2982411949268,24.0,336.0,0.8005645999675988,0.0,0.0,0.0,0.0,0.0,-104.0,0,0.0,-0.11076269905863463,1.0,57,57,1,0.95,1.0,1.5,0.5,0.03361344537815126,13.299999999999999,7.17948717948718,1.0,0.9056390622295665,0.4607033967040214,0.23333333333333334,0.8777777777777778,0.8300000000000001
U0804,6,5,24.0,15.17893276880822,0.0,48.0,0.6324555056813631,0.0,0.0,0.16666666666666666,0.0,0.0,6.0,0.8164965809277261,0.4,-0.2251482265544138,1.3709505944546687,2,11,264.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37,37,1,0.6166666666666667,1.0,2.0,0.2857142857142857,0.09090909090909091,4.933333333333334,4.948453608247423,1.0,0.6854752972273344,0.8062870615829172,0.13333333333333333,0.9166666666666667,0.7266666666666668
U0805,8,7,24.0,12.828539611796371,0.0,48.0,0.5345224615530796,0.0,0.0,0.125,0.0,0.0,8.0,0.20000000000000007,0.2857142857142857,-0.3033370452904235,1.1488348542809166,3,57,684.0,12.0,672.0,696.0,0.01754385962347389,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,0.0,-0.9655172413793104,1.0,20,20,1,0.3333333333333333,0.4666666666666666,2.0,0.3333333333333333,0.017543859649122806,3.6666666666666665,8.25,1.0,1.0744174271404583,0.8172135764089165,0.18333333333333335,0.9958333333333333,0.5904761904761905
U0806,7,5,20.0,21.540659228538015,0.0,48.0,1.0770329075752554,0.0,0.0,0.14285714285714285,0.0,0.0,-9.6,0.8385254915624212,0.0,0.03708798216373993,1.4591479170272446,3,55,660.0,468.0,192.0,1128.0,0.709090908016529,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0.0,-0.1702127659574468,1.0,32,32,1,0.5333333333333333,0.8666666666666667,1.75,0.375,0.01812688821752266,5.333333333333333,6.521739130434783,1.0,1.2295739585136223,0.5332812023737363,0.16666666666666669,0.8380952380952381,0.6133333333333334
U0807,5,5,30.0,10.392304845413264,24.0,48.0,0.34641014996677044,0.0,0.0,0.4,0.0,0.0,-8.0,0.0,0.25,-0.48543145110505587,0.8112781244591328,5,30,180.0,134.16407864998737,0.0,360.0,0.7453559883590632,0.0,0.0,0.4,0.0,0.0,-80.0,0,0.0,-0.14589803375031543,2.0,23,23,1,0.38333333333333336,0.5666666666666667,0.8333333333333334,0.8333333333333334,0.03361344537815126,3.8333333333333335,7.228915662650603,1.0,1.4056390622295665,0.657832375078323,0.16666666666666666,1.0,0.6033333333333334
U0808,10,5,13.333333333333334,16.438437341250605,0.0,48.0,1.2328827081275924,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.10429692079309505,1.3516441151533922,2,14,336.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,43,1,0.7166666666666667,1.0,3.3333333333333335,0.18181818181818182,0.06923076923076923,8.6,6.990291262135922,1.0,0.6758220575766961,0.7239257790747461,0.19999999999999998,0.9500000000000001,0.6866666666666668
U0809,6,6,28.8,46.53772663119676,0.0,120.0,1.6158932296980393,0.0,0.0,0.0,0.0,0.0,24.0,0.3333333333333333,0.2,0.2354428176208294,1.3709505944546687,4,23,184.0,144.4437606821423,48.0,384.0,0.7850204342234884,0.0,0.0,0.25,0.0,0.0,36.0,0,0.0,-0.1204353501363632,0.9182958340544896,36,36,1,0.6,1.0,1.2,0.5714285714285714,0.043859649122807015,6.0,6.25,1.0,1.1446232142545791,0.4712481378980593,0.16666666666666669,0.875,0.68
U0810,6,3,14.4,11.757550765359253,0.0,24.0,0.8164965242265785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1010205144336438,0.9709505944546686,2,44,1056.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,25,25,1,0.4166666666666667,0.6333333333333333,2.0,0.2857142857142857,0.022522522522522525,3.3333333333333335,5.647058823529411,1.0,0.4854752972273343,0.7752551372003799,0.13333333333333333,0.8500000000000001,0.5666666666666667
U0811,5,8,48.0,37.94733192202055,0.0,96.0,0.7905693985718991,0.0,0.0,0.6,0.0,0.0,-16.0,0.0,0.0,-0.11696311977549417,1.5,3,6,72.0,24.0,48.0,96.0,0.3333333287037038,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,1.0,36,36,1,0.6,1.0,1.25,0.5,0.2,4.8,5.0,1.0,1.25,0.6542407838144975,0.13333333333333333,0.9,0.64
U0812,3,3,36.0,12.0,24.0,48.0,0.33333332407407434,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,4,32,256.0,239.46607275353225,0.0,576.0,0.9354143430395231,0.0,0.0,0.0,0.0,0.0,-288.0,0,0.0,-0.033370452904234474,1.584962500721156,38,38,1,0.6333333333333333,1.0,0.6,1.0,0.031746031746031744,4.433333333333334,4.285714285714286,1.0,1.292481250360578,0.6333426163179627,0.11666666666666667,0.8333333333333334,0.6533333333333333
U0813,7,7,28.0,16.492422502470642,0.0,48.0,0.589015068337699,0.0,0.0,0.42857142857142855,0.0,0.0,-4.8,0.7637626158259734,0.0,-0.2586412887922735,1.4591479170272446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22,22,1,0.36666666666666664,0.5333333333333332,7.0,0.0,0.46153846153846145,2.5666666666666664,5.121951219512195,1.0,0.7295739585136223,0.8146603263637142,0.11666666666666667,0.8142857142857143,0.5466666666666666
U0814,3,3,36.0,12.0,24.0,48.0,0.33333332407407434,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,4,55,440.0,175.6359872008012,192.0,576.0,0.3991726972764284,0.0,0.0,0.25,0.0,0.0,12.0,0,0.0,-0.4294161132477325,0.9182958340544896,41,41,1,0.6833333333333333,1.0,0.6,1.0,0.01834862385321101,4.783333333333333,4.158415841584159,1.0,0.9591479170272448,0.7323540311478047,0.11666666666666667,0.8916666666666666,0.6733333333333333
U0815,10,9,24.0,19.595917942265423,0.0,48.0,0.8164965469070364,0.0,0.0,0.3,0.0,0.0,0.0,0.1794871794871795,0.0,-0.1010205144336438,1.584962500721156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31,31,1,0.5166666666666667,0.8333333333333335,10.0,0.0,0.5,5.166666666666667,6.593406593406594,1.0,0.792481250360578,0.7752551337635925,0.16666666666666666,0.8500000000000001,0.6066666666666667
U0816,8,4,13.714285714285714,11.876919823329445,0.0,24.0,0.8660253406367576,0.0,0.0,0.25,0.0,0.0,-4.0,0.0,0.0,-0.07179676972449081,0.9852281360342515,2,43,1032.0,0.0,1032.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,29,1,0.48333333333333334,0.7666666666666666,2.6666666666666665,0.2222222222222222,0.023026315789473683,4.833333333333333,6.741573033707865,1.0,0.49261406801712576,0.767949201498722,0.16666666666666666,0.875,0.5933333333333334
U0817,9,9,27.0,30.44667469527666,0.0,96.0,1.1276545765785957,0.0,0.0,0.3333333333333333,0.0,0.0,13.714285714285714,0.2282177322938192,0.125,0.059997810379093144,1.811278124459133,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19,19,1,0.31666666666666665,0.4333333333333333,4.5,0.1,0.47058823529411764,3.1666666666666665,7.59493670886076,1.0,0.9056390622295665,0.7350005520181908,0.16666666666666666,0.8333333333333334,0.5516666666666667
U0818,3,4,48.0,24.0,24.0,72.0,0.4999999895833336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,5,24,144.0,61.18823416311342,48.0,216.0,0.4249182898485773,0.0,0.0,0.4,0.0,0.0,8.0,0,0.0,-0.4035892514726539,1.5,37,37,1,0.6166666666666667,1.0,0.5,1.25,0.043478260869565216,4.933333333333334,4.948453608247423,1.0,1.25,0.6842306492429746,0.13333333333333333,0.8,0.6466666666666667
U0819,3,9,108.0,12.0,96.0,120.0,0.11111111008230454,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18,18,1,0.3,0.39999999999999997,1.5,0.25,0.18181818181818182,1.2,3.0769230769230766,1.0,0.5,0.9500000004166667,0.06666666666666667,1.2666666666666666,0.52
U0820,5,3,18.0,10.392304845413264,0.0,24.0,0.5773502371146125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,-0.26794919243112275,0.8112781244591328,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,13,1,0.21666666666666667,0.23333333333333334,2.5,0.16666666666666666,0.5714285714285714,1.3,4.931506849315068,1.0,0.4056390622295664,0.8169873045536362,0.09999999999999999,0.9,0.5366666666666667
U0821,10,2,5.333333333333333,9.977753031397178,0.0,24.0,1.8708283426066568,0.0,0.0,0.5,0.0,0.0,3.0,0.21821789023599242,0.2222222222222222,0.30333704529042343,0.7642045065086203,3,16,192.0,192.0,0.0,384.0,0.9999999947916667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,0.0,0.0,1.0,45,45,1,0.75,1.0,2.5,0.2727272727272727,0.059602649006622516,9.75,7.428571428571429,1.0,0.8821022532543101,0.42416576060937117,0.21666666666666667,1.1833333333333333,0.7444444444444445
U0822,4,4,32.0,45.254833995939045,0.0,96.0,1.4142135181789228,0.0,0.0,0.75,0.0,0.0,-48.0,0.0,0.0,0.1715728752538099,0.9182958340544896,5,25,150.0,131.86356585501545,0.0,360.0,0.8790904331728334,0.0,0.0,0.8,0.0,0.0,88.0,0,0.0,-0.06434472681834136,1.5,30,30,1,0.5,0.8,0.6666666666666666,1.0,0.040540540540540536,4.5,6.0,1.0,1.2091479170272448,0.4731929675122767,0.15,1.375,0.6000000000000001
U0823,7,4,16.0,17.88854381999832,0.0,48.0,1.1180339188727748,0.0,0.0,0.14285714285714285,0.0,0.0,4.8,0.6123724356957947,0.0,0.05572809000084122,1.4591479170272448,5,47,282.0,219.55409356238385,24.0,600.0,0.7785606127085931,0.0,0.0,0.4,0.0,0.0,72.0,0,0.0,-0.1245048285700993,1.5,44,44,1,0.7333333333333333,1.0,1.1666666666666667,0.625,0.02112676056338028,8.799999999999999,6.9230769230769225,1.0,1.4795739585136225,0.5171941928669428,0.2,0.8714285714285714,0.6933333333333334
